ekatte,t_v_m,name,oblast,obstina,kmetstvo,kind,category,altitude,document,tsb,abc
20225,с.,Дебел дял,GAB,GAB05,GAB05-00,3,8,5,1864,07,1343
20242,гр.,Дебелец,VTR,VTR04,VTR04-13,1,4,3,1864,04,1344
20599,с.,Дебелец,VAR,VAR16,VAR16-00,3,8,1,1864,03,1345
20256,с.,Дебели лаг,PER,PER36,PER36-00,3,7,6,1864,13,1346
20268,с.,Дебели рът,VTR,VTR13,VTR13-00,3,8,6,1864,04,1347
20273,с.,Дебелт,BGS,BGS06,BGS06-05,3,5,1,1864,02,1348
20287,с.,Дебелцово,GAB,GAB29,GAB29-00,3,8,5,1864,07,1349
20290,с.,Дебеляново,SML,SML02,SML02-00,3,8,7,1864,20,1350
20300,с.,Дебнево,LOV,LOV34,LOV34-10,3,6,4,1864,10,1351
20314,с.,Дебово,PVN,PVN21,PVN21-04,3,6,2,1864,14,1352
20328,с.,Дебочица,BLG,BLG03,BLG03-00,3,8,7,1864,01,1353
20331,с.,Дебрен,BLG,BLG13,BLG13-03,3,5,7,1864,01,1354
20345,с.,Дебрене,BLG,BLG40,BLG40-00,3,8,5,1864,01,1355
20359,с.,Дебрене,DOB,DOB15,DOB15-00,3,8,5,1864,24,1356
20362,с.,Дебръщица,PAZ,PAZ19,PAZ19-08,3,6,4,1864,12,1357
20376,с.,Девене,VRC,VRC10,VRC10-08,3,6,3,1864,06,1358
20383,с.,Девенци,PVN,PVN37,PVN37-04,3,6,2,1864,14,1359
20393,с.,Девесилица,KRZ,KRZ15,KRZ15-00,3,8,5,1864,08,1360
20403,с.,Девесилово,KRZ,KRZ15,KRZ15-00,3,7,6,1864,08,1361
20417,с.,Деветак,BGS,BGS09,BGS09-00,3,7,3,1864,02,1362
20420,с.,Деветаки,LOV,LOV18,LOV18-00,3,7,5,1864,10,1363
20434,с.,Деветаците,VTR,VTR04,VTR04-00,3,8,5,1864,04,1364
20448,с.,Деветинци,BGS,BGS09,BGS09-00,3,8,3,1864,02,1365
20465,гр.,Девин,SML,SML09,SML09-00,1,3,7,1864,20,1366
20479,с.,Девино,TGV,TGV02,TGV02-00,3,8,5,1864,25,1367
24966,с.,Девинци,KRZ,KRZ21,KRZ21-00,3,7,5,1864,08,1368
20482,гр.,Девня,VAR,VAR14,VAR14-00,1,3,1,1864,03,1369
20496,с.,Дедец,KRZ,KRZ14,KRZ14-10,3,8,5,1864,08,1370
20506,с.,Дедина,VTR,VTR14,VTR14-00,3,8,3,1864,04,1371
24880,с.,Дедино,KRZ,KRZ02,KRZ02-08,3,8,6,1864,08,1372
20514,с.,Дединци,VTR,VTR14,VTR14-00,3,8,4,1864,04,1373
20523,с.,Дедово,PDV,PDV26,PDV26-29,3,8,8,1864,15,1374
20537,с.,Деков,PVN,PVN03,PVN03-02,3,6,2,1864,14,1375
20540,с.,Делвино,BLG,BLG03,BLG03-00,3,8,6,1864,01,1376
20554,с.,Делвино,KRZ,KRZ14,KRZ14-08,3,7,5,1864,08,1377
20568,с.,Делейна,VID,VID06,VID06-00,3,7,3,1864,05,1378
20571,с.,Делова махала,VTR,VTR14,VTR14-00,3,8,6,1864,04,1379
20585,с.,Делчево,BLG,BLG11,BLG11-00,3,8,8,1864,01,1380
20609,с.,Делчево,RAZ,RAZ14,RAZ14-05,3,6,4,1864,16,1381
20612,с.,Делян,KNL,KNL48,KNL48-00,3,8,6,1871,09,1382
20626,с.,Делян,SFO,SFO06,SFO06-00,3,8,7,1864,22,1383
20630,с.,Деляновци,VTR,VTR28,VTR28-00,3,7,2,1864,04,1384
20643,с.,Денница,SHU,SHU07,SHU07-00,3,7,5,1864,27,1385
20657,с.,Денница,JAM,JAM03,JAM03-00,3,8,4,1864,28,1386
20660,с.,Денчевци,GAB,GAB12,GAB12-00,3,8,5,1864,07,1387
20674,с.,Дервишка могила,HKV,HKV28,HKV28-00,3,8,6,1864,26,1388
20688,с.,Дерманци,LOV,LOV19,LOV19-03,3,5,3,1864,10,1389
02765,с.,Детелина,BGS,BGS09,BGS09-00,3,7,3,1864,02,1390
20701,с.,Детелина,VAR,VAR13,VAR13-07,3,6,2,1864,03,1391
20715,с.,Дечковци,VTR,VTR04,VTR04-00,3,8,5,1864,04,1392
20729,с.,Джамузовци,SFO,SFO20,SFO20-00,3,8,7,1864,22,1393
20732,с.,Джанка,KRZ,KRZ15,KRZ15-15,3,7,5,1864,08,1394
20746,гр.,Джебел,KRZ,KRZ08,KRZ08-00,1,4,5,1864,08,1395
20755,с.,Джелепско,KRZ,KRZ21,KRZ21-08,3,7,6,1864,08,1396
20763,с.,Джерман,KNL,KNL48,KNL48-06,3,5,5,1864,09,1397
20777,с.,Джерово,KRZ,KRZ14,KRZ14-09,3,6,5,1864,08,1398
20780,с.,Джигурово,BLG,BLG40,BLG40-10,3,6,5,1864,01,1399
20804,с.,Джинот,JAM,JAM22,JAM22-00,3,7,3,1864,28,1400
20818,с.,Джинчовци,PER,PER51,PER51-00,3,8,7,1864,13,1401
20835,с.,Джулюница,VTR,VTR20,VTR20-01,3,5,2,1864,04,1402
20849,с.,Джулюница,RSE,RSE37,RSE37-00,3,7,2,1864,17,1403
20852,с.,Джумриите,GAB,GAB05,GAB05-00,3,8,5,1864,07,1404
20883,с.,Джурково,PDV,PDV15,PDV15-00,3,8,8,1864,15,1405
20897,с.,Джурово,SFO,SFO34,SFO34-02,3,5,6,1864,22,1406
20907,с.,Джуровци,GAB,GAB12,GAB12-02,3,8,6,1864,07,1407
20938,с.,Дибич,SHU,SHU30,SHU30-06,3,5,3,1864,27,1408
20941,с.,Дива Слатина,MON,MON14,MON14-00,3,7,6,1864,11,1409
20969,с.,Дивеци,GAB,GAB05,GAB05-23,3,8,5,1864,07,1410
20972,с.,Дивля,PER,PER19,PER19-00,3,7,7,1864,13,1411
20986,с.,Дивотино,PER,PER32,PER32-06,3,5,7,1864,13,1412
20996,с.,Дивчовото,LOV,LOV33,LOV33-00,3,7,6,1864,10,1413
21004,с.,Диманово,SML,SML18,SML18-00,3,7,6,1864,20,1414
21035,с.,Димиевци,GAB,GAB35,GAB35-00,3,8,6,1864,07,1415
21049,с.,Димитриево,SZR,SZR36,SZR36-00,3,7,3,1864,23,1416
21052,гр.,Димитровград,HKV,HKV09,HKV09-00,1,2,3,1864,26,1417
21066,с.,Димитровци,VTR,VTR04,VTR04-00,3,8,5,1864,04,1418
21078,с.,Димитровче,HKV,HKV28,HKV28-00,3,7,3,1864,26,1419
21097,гр.,Димово,VID,VID16,VID16-00,1,4,2,1864,05,1420
21107,с.,Димово,SML,SML31,SML31-00,3,8,8,1864,20,1421
21110,с.,Димовци,VTR,VTR04,VTR04-00,3,8,5,1864,04,1422
21124,с.,Димовци,SZR,SZR37,SZR37-00,3,8,6,1864,23,1423
21138,с.,Димча,VTR,VTR22,VTR22-07,3,7,4,1864,04,1424
21141,с.,Димчево,BGS,BGS04,BGS04-00,3,7,1,1864,02,1425
21155,с.,Динево,HKV,HKV34,HKV34-09,3,5,3,1864,26,1426
21169,с.,Динк,PDV,PDV17,PDV17-05,3,6,3,1864,15,1427
21172,с.,Динката,PAZ,PAZ14,PAZ14-02,3,5,4,1864,12,1428
21186,с.,Динковица,VID,VID09,VID09-00,3,7,2,1864,05,1429
21193,с.,Динково,VID,VID33,VID33-00,3,7,2,1864,05,1430
21209,с.,Диня,SZR,SZR27,SZR27-00,3,7,3,1864,23,1431
21213,с.,Дирало,SML,SML16,SML16-00,3,8,6,1864,20,1432
24935,с.,Дисевица,PVN,PVN24,PVN24-09,3,6,2,1864,14,1433
21227,с.,Дисманица,GAB,GAB29,GAB29-00,3,8,5,1864,07,1434
21230,с.,Дичево,SLS,SLS07,SLS07-04,3,6,3,1864,18,1435
21244,с.,Дичин,VTR,VTR04,VTR04-00,3,7,2,1864,04,1436
21258,с.,Длъгнево,HKV,HKV09,HKV09-00,3,7,3,1864,26,1437
21261,с.,Длъгня,GAB,GAB12,GAB12-00,3,8,5,1864,07,1438
21275,с.,Длъжка поляна,TGV,TGV02,TGV02-00,3,8,5,1864,25,1439
21289,с.,Длъжко,SHU,SHU11,SHU11-06,3,7,5,1864,27,1440
21292,с.,Длъхчево-Сабляр,KNL,KNL31,KNL31-00,3,8,6,1864,09,1441
21302,с.,Доборско,KRZ,KRZ15,KRZ15-47,3,8,6,1864,08,1442
21333,с.,Добра поляна,BGS,BGS18,BGS18-05,3,6,5,1864,02,1443
21316,с.,Добравица,SFO,SFO43,SFO43-00,3,8,7,1864,22,1444
21324,с.,Добралък,PDV,PDV42,PDV42-00,3,8,7,1864,15,1445
21347,с.,Добрева череша,SML,SML27,SML27-00,3,8,7,1864,20,1446
21350,с.,Добрево,DOB,DOB15,DOB15-00,3,8,3,1864,24,1447
21364,с.,Добревци,VTR,VTR13,VTR13-00,3,8,6,1864,04,1448
21378,с.,Добревци,GAB,GAB35,GAB35-00,3,8,5,1864,07,1449
21381,с.,Добревци,LOV,LOV38,LOV38-04,3,7,5,1864,10,1450
21395,с.,Добрените,GAB,GAB12,GAB12-02,3,8,5,1864,07,1451
21405,с.,Добри Войниково,SHU,SHU11,SHU11-07,3,7,5,1864,27,1452
21419,с.,Добри дол,VAR,VAR01,VAR01-01,3,8,2,1864,03,1453
21422,с.,Добри дол,KNL,KNL50,KNL50-00,3,8,7,1864,09,1454
21436,с.,Добри дол,MON,MON24,MON24-00,3,7,2,1864,11,1455
21440,с.,Добри дол,PDV,PDV23,PDV23-00,3,7,3,1864,15,1456
21453,с.,Добри дял,VTR,VTR20,VTR20-02,3,5,3,1864,04,1457
21467,с.,Добри лаки,BLG,BLG49,BLG49-00,3,7,7,1864,01,1458
21470,с.,Добрин,DOB,DOB20,DOB20-00,3,7,3,1864,24,1459
21484,с.,Добрина,VAR,VAR24,VAR24-00,3,7,4,1864,03,1460
21498,гр.,Добринище,BLG,BLG01,BLG01-02,1,4,7,1864,01,1461
21508,с.,Добриново,BGS,BGS09,BGS09-00,3,7,4,1864,02,1462
21511,с.,Добриново,KRZ,KRZ16,KRZ16-20,3,8,5,1864,08,1463
21525,с.,Добринци,KRZ,KRZ08,KRZ08-04,3,8,6,1864,08,1464
21539,с.,Добрич,HKV,HKV09,HKV09-09,3,5,3,1864,26,1465
21542,с.,Добрич,JAM,JAM07,JAM07-00,3,8,3,1864,28,1466
72624,гр.,Добрич,DOB,DOB28,DOB28-00,1,1,4,1864,24,1467
21556,с.,Добровница,PAZ,PAZ19,PAZ19-09,3,5,4,1864,12,1468
21565,с.,Доброво,KNL,KNL05,KNL05-00,3,8,5,1864,09,1469
21587,с.,Доброглед,VAR,VAR02,VAR02-15,3,7,4,1864,03,1470
21590,с.,Добродан,LOV,LOV34,LOV34-00,3,7,5,1864,10,1471
21600,с.,Добролево,VRC,VRC05,VRC05-01,3,6,3,1864,06,1472
21614,с.,Добромир,BGS,BGS18,BGS18-06,3,5,2,1864,02,1473
21628,с.,Добромирка,GAB,GAB29,GAB29-11,3,6,5,1864,07,1474
21631,с.,Добромирци,KRZ,KRZ14,KRZ14-10,3,6,5,1864,08,1475
21645,с.,Доброплодно,VAR,VAR08,VAR08-03,3,6,4,1864,03,1476
21659,с.,Доброселец,HKV,HKV32,HKV32-00,3,7,3,1864,26,1477
21662,с.,Доброславци,SOF,SOF46,SOF46-38,3,5,6,1864,21,1478
21676,с.,Добростан,PDV,PDV01,PDV01-00,3,8,8,1864,15,1479
21680,с.,Добротино,BLG,BLG11,BLG11-00,3,8,7,1864,01,1480
21693,с.,Добротица,SLS,SLS32,SLS32-03,3,6,2,1864,18,1481
21703,с.,Добротица,TGV,TGV02,TGV02-00,3,7,5,1864,25,1482
21717,с.,Добротич,VAR,VAR09,VAR09-06,3,7,4,1864,03,1483
21720,с.,Добруджанка,SLS,SLS15,SLS15-02,3,8,3,1864,18,1484
21734,с.,Добруша,VRC,VRC21,VRC21-00,3,7,3,1864,06,1485
21748,с.,Добърско,BLG,BLG37,BLG37-05,3,6,8,1864,01,1486
21751,с.,Добърчин,SFO,SFO43,SFO43-00,3,8,7,1864,22,1487
21779,с.,Доганово,SFO,SFO17,SFO17-06,3,6,6,1864,22,1488
21782,с.,Дождевица,KNL,KNL29,KNL29-00,3,8,7,1864,09,1489
21796,с.,Дойновци,VTR,VTR04,VTR04-00,3,8,6,1864,04,1490
21806,с.,Дойранци,KRZ,KRZ02,KRZ02-00,3,8,5,1864,08,1491
21811,с.,Дойранци,SHU,SHU18,SHU18-03,3,6,4,1864,27,1492
21823,с.,Дойренци,LOV,LOV18,LOV18-11,3,6,3,1864,10,1493
21837,с.,Докатичево,BLG,BLG44,BLG44-00,3,8,7,1864,01,1494
21840,с.,Доктор Йосифово,MON,MON29,MON29-10,3,7,4,1864,11,1495
21854,с.,Докьовци,PER,PER51,PER51-00,3,8,7,1864,13,1496
21868,с.,Долен,BLG,BLG42,BLG42-05,3,6,8,1864,01,1497
21871,с.,Долен,SML,SML11,SML11-02,3,5,5,1864,20,1498
21899,с.,Долен Еневец,VTR,VTR04,VTR04-00,3,8,5,1864,04,1499
21885,с.,Долене,BLG,BLG33,BLG33-00,3,8,7,1864,01,1500
21909,с.,Долени,BLG,BLG40,BLG40-00,3,8,7,1864,01,1501
21926,с.,Долец,SLS,SLS10,SLS10-06,3,6,3,1864,18,1502
21937,с.,Долец,TGV,TGV24,TGV24-00,3,8,5,1864,25,1503
21943,с.,Долие,SML,SML16,SML16-00,3,8,7,1864,20,1504
21957,с.,Долина,DOB,DOB15,DOB15-00,3,7,3,1864,24,1505
21960,с.,Долина,SHU,SHU18,SHU18-04,3,6,5,1864,27,1506
21974,с.,Долистово,KNL,KNL04,KNL04-00,3,7,6,1864,09,1507
21988,с.,Долище,VAR,VAR02,VAR02-00,3,7,4,1864,03,1508
21991,с.,Долище,KRZ,KRZ16,KRZ16-15,3,8,5,1864,08,1509
22006,гр.,Долна баня,SFO,SFO59,SFO59-00,1,4,6,1864,22,1510
22019,с.,Долна Бела речка,MON,MON12,MON12-00,3,8,5,1864,11,1511
22023,с.,Долна Бешовица,VRC,VRC32,VRC32-00,3,7,4,1864,06,1512
24894,с.,Долна Василица,SFO,SFO25,SFO25-00,3,8,7,1864,22,1513
22040,с.,Долна Вереница,MON,MON29,MON29-00,3,7,4,1864,11,1514
22054,с.,Долна Врабча,PER,PER19,PER19-00,3,8,7,1864,13,1515
22068,с.,Долна Градешница,BLG,BLG28,BLG28-02,3,5,3,1864,01,1516
22071,с.,Долна Гращица,KNL,KNL29,KNL29-00,3,8,5,1871,09,1517
22085,с.,Долна Диканя,PER,PER36,PER36-08,3,6,6,1864,13,1518
24325,с.,Долна Дъбева,PAZ,PAZ08,PAZ08-14,3,7,8,1864,12,1519
22099,с.,Долна Златица,TGV,TGV02,TGV02-00,3,8,5,1864,25,1520
22109,с.,Долна Кабда,TGV,TGV24,TGV24-00,3,7,5,1864,25,1521
22112,с.,Долна Козница,KNL,KNL31,KNL31-00,3,8,7,1864,09,1522
22126,с.,Долна Кремена,VRC,VRC27,VRC27-06,3,6,4,1864,06,1523
22134,с.,Долна крепост,KRZ,KRZ16,KRZ16-08,3,7,4,1864,08,1524
22143,с.,Долна Крушица,BLG,BLG33,BLG33-00,3,7,6,1864,01,1525
22157,с.,Долна кула,KRZ,KRZ15,KRZ15-16,3,7,5,1864,08,1526
22160,с.,Долна Липница,VTR,VTR22,VTR22-19,3,6,2,1864,04,1527
22174,с.,Долна Малина,SFO,SFO10,SFO10-00,3,7,6,1864,22,1528
22191,с.,Долна махала,PDV,PDV12,PDV12-14,3,7,4,1864,15,1530
22201,с.,Долна Мелна,PER,PER51,PER51-00,3,8,8,1864,13,1531
22215,гр.,Долна Митрополия,PVN,PVN10,PVN10-00,1,4,2,1864,14,1532
22229,с.,Долна Невля,SFO,SFO16,SFO16-00,3,8,6,1864,22,1533
22232,гр.,Долна Оряховица,VTR,VTR06,VTR06-04,1,4,3,1864,04,1534
22246,с.,Долна Рибница,BLG,BLG33,BLG33-10,3,7,5,1864,01,1535
22250,с.,Долна Рикса,MON,MON29,MON29-00,3,7,4,1864,11,1536
22263,с.,Долна Секирна,PER,PER08,PER08-00,3,7,7,1864,13,1537
22277,с.,Долна Студена,RSE,RSE37,RSE37-04,3,6,1,1864,17,1538
22280,с.,Долна Хубавка,TGV,TGV22,TGV22-46,3,7,5,1864,25,1539
22304,с.,Долни Богров,SOF,SOF46,SOF46-51,3,5,6,1864,21,1540
22318,с.,Долни Бошняк,VID,VID09,VID09-00,3,8,2,1864,05,1541
22321,с.,Долни Вадин,VRC,VRC31,VRC31-00,3,7,2,1864,06,1542
22335,с.,Долни Вит,PVN,PVN08,PVN08-04,3,7,1,1864,14,1543
22352,с.,Долни Върпища,GAB,GAB12,GAB12-02,3,8,5,1864,07,1544
22375,с.,Долни Главанак,HKV,HKV18,HKV18-04,3,7,4,1864,26,1545
22383,с.,Долни Дамяновци,VTR,VTR04,VTR04-00,3,8,6,1864,04,1546
22397,с.,Долни Драгойча,GAB,GAB12,GAB12-02,3,8,5,1864,07,1547
22407,гр.,Долни Дъбник,PVN,PVN11,PVN11-00,1,4,2,1864,14,1548
22410,с.,Долни Коритен,KNL,KNL50,KNL50-00,3,8,7,1864,09,1549
22424,с.,Долни Лом,VID,VID37,VID37-00,3,7,5,1864,05,1550
22438,с.,Долни Луковит,PVN,PVN23,PVN23-01,3,5,2,1864,14,1551
22441,с.,Долни Маренци,GAB,GAB35,GAB35-04,3,8,6,1864,07,1552
22455,с.,Долни Марян,VTR,VTR13,VTR13-00,3,8,4,1864,04,1553
22469,с.,Долни Окол,SFO,SFO39,SFO39-00,3,7,7,1864,22,1554
22472,с.,Долни Пасарел,SOF,SOF46,SOF46-56,3,5,7,1864,21,1555
22486,с.,Долни Радковци,GAB,GAB35,GAB35-04,3,8,7,1864,07,1556
22490,с.,Долни Раковец,PER,PER36,PER36-27,3,6,6,1864,13,1557
22506,с.,Долни Романци,PER,PER08,PER08-00,3,8,7,1864,13,1558
22513,с.,Долни Танчевци,VTR,VTR13,VTR13-00,3,8,6,1864,04,1559
22527,с.,Долни Томчевци,GAB,GAB35,GAB35-00,3,8,6,1864,07,1560
22530,с.,Долни Цибър,MON,MON11,MON11-05,3,5,1,1864,11,1561
21912,гр.,Долни чифлик,VAR,VAR13,VAR13-00,1,3,1,1864,03,1562
22544,с.,Долни Юруци,KRZ,KRZ15,KRZ15-00,3,8,5,1864,08,1563
22558,с.,Долно Абланово,RSE,RSE27,RSE27-00,3,7,3,1864,17,1564
22561,с.,Долно Белево,HKV,HKV09,HKV09-00,3,7,3,1864,26,1565
03736,с.,Долно Белотинци,MON,MON29,MON29-03,3,6,3,1864,11,1566
22575,с.,Долно Ботево,HKV,HKV30,HKV30-16,3,6,4,1864,26,1567
22589,с.,Долно Войводино,HKV,HKV34,HKV34-00,3,7,4,1864,26,1568
22592,с.,Долно вършило,PAZ,PAZ29,PAZ29-00,3,8,6,1864,12,1569
24949,с.,Долно Големанци,HKV,HKV34,HKV34-11,3,6,3,1864,26,1570
22602,с.,Долно Драглище,BLG,BLG37,BLG37-06,3,6,7,1864,01,1571
22616,с.,Долно Дряново,BLG,BLG13,BLG13-04,3,5,7,1864,01,1572
22633,с.,Долно изворово,SZR,SZR12,SZR12-04,3,6,5,1864,23,1573
22647,с.,Долно Камарци,SFO,SFO10,SFO10-07,3,6,6,1864,22,1574
22650,с.,Долно Кобиле,KNL,KNL50,KNL50-00,3,8,7,1864,09,1575
22664,с.,Долно Козарево,TGV,TGV22,TGV22-47,3,7,5,1864,25,1576
22678,с.,Долно Къпиново,KRZ,KRZ14,KRZ14-11,3,7,5,1864,08,1577
22695,с.,Долно Линево,MON,MON24,MON24-00,3,7,2,1864,11,1578
22705,с.,Долно Луково,HKV,HKV11,HKV11-00,3,8,2,1864,26,1579
22719,с.,Долно Новково,TGV,TGV22,TGV22-00,3,7,5,1864,25,1580
22722,с.,Долно ново село,SFO,SFO16,SFO16-00,3,8,6,1864,22,1581
22736,с.,Долно ново село,SZR,SZR04,SZR04-00,3,8,5,1864,23,1582
22747,с.,Долно Озирово,MON,MON12,MON12-04,3,6,4,1864,11,1583
22753,с.,Долно Осеново,BLG,BLG44,BLG44-03,3,5,7,1864,01,1584
22770,с.,Долно поле,HKV,HKV30,HKV30-00,3,8,4,1864,26,1585
22784,с.,Долно Прахово,KRZ,KRZ02,KRZ02-08,3,8,6,1864,08,1586
22798,с.,Долно Ряхово,SLS,SLS07,SLS07-24,3,7,2,1864,18,1587
22808,с.,Долно Сахране,SZR,SZR24,SZR24-06,3,5,5,1864,23,1588
22811,с.,Долно село,KNL,KNL29,KNL29-00,3,8,7,1871,09,1589
22842,с.,Долно Спанчево,BLG,BLG33,BLG33-00,3,8,3,1864,01,1590
22856,с.,Долно Съдиево,HKV,HKV18,HKV18-05,3,8,5,1864,26,1591
22862,с.,Долно Уйно,KNL,KNL29,KNL29-00,3,8,6,1864,09,1592
22873,с.,Долно Церовене,MON,MON38,MON38-01,3,6,3,1864,11,1593
22887,с.,Долно Черковище,HKV,HKV30,HKV30-17,3,6,3,1864,26,1594
22890,с.,Долно Шивачево,VTR,VTR14,VTR14-00,3,8,6,1864,04,1595
22914,с.,Долно Ябълково,BGS,BGS06,BGS06-00,3,8,4,1864,02,1596
22825,с.,Долноселци,HKV,HKV11,HKV11-00,3,8,5,1864,26,1597
22839,с.,Долнослав,PDV,PDV01,PDV01-00,3,7,5,1864,15,1598
22928,с.,Домище,KRZ,KRZ14,KRZ14-12,3,6,5,1864,08,1599
22931,с.,Домлян,PDV,PDV13,PDV13-08,3,7,5,1864,15,1600
22945,с.,Дондуково,MON,MON07,MON07-03,3,7,2,1864,11,1601
22959,с.,Донино,GAB,GAB05,GAB05-00,3,7,6,1864,07,1602
22962,с.,Донкино,GAB,GAB35,GAB35-04,3,8,6,1864,07,1603
22976,с.,Донковци,VTR,VTR13,VTR13-00,3,8,5,1864,04,1604
22988,с.,Дончево,DOB,DOB15,DOB15-20,3,5,4,1864,24,1605
22993,с.,Дончовци,GAB,GAB35,GAB35-00,3,8,6,1864,07,1606
23008,с.,Дорково,PAZ,PAZ24,PAZ24-01,3,5,7,1864,12,1607
23011,с.,Доситеево,HKV,HKV33,HKV33-00,3,7,2,1864,26,1608
23025,гр.,Доспат,SML,SML10,SML10-00,1,4,8,1864,20,1609
23039,с.,Доспей,SFO,SFO39,SFO39-09,3,6,7,1864,22,1610
23042,с.,Доча,GAB,GAB12,GAB12-02,3,8,5,1864,07,1611
23056,с.,Драбишна,HKV,HKV11,HKV11-00,3,8,3,1864,26,1612
23060,с.,Драгана,LOV,LOV36,LOV36-00,3,7,4,1864,10,1613
23073,с.,Драганица,MON,MON12,MON12-00,3,7,5,1864,11,1614
23087,с.,Драгановец,TGV,TGV35,TGV35-13,3,6,4,1864,25,1615
23090,с.,Драганово,BGS,BGS04,BGS04-05,3,7,4,1864,02,1616
23100,с.,Драганово,VTR,VTR06,VTR06-05,3,5,2,1864,04,1617
23114,с.,Драганово,KRZ,KRZ35,KRZ35-05,3,6,5,1864,08,1618
23128,с.,Драганово,DOB,DOB15,DOB15-00,3,7,4,1864,24,1619
23131,с.,Драгановци,VTR,VTR13,VTR13-00,3,8,5,1864,04,1620
23159,с.,Драгановци,GAB,GAB05,GAB05-10,3,6,5,1864,07,1621
23162,с.,Драганосковци,VTR,VTR13,VTR13-00,3,8,6,1864,04,1622
23176,с.,Драганци,BGS,BGS09,BGS09-00,3,7,3,1864,02,1623
23185,с.,Драганчетата,GAB,GAB05,GAB05-00,3,8,6,1864,07,1624
23193,с.,Драгаш войвода,PVN,PVN21,PVN21-05,3,6,2,1864,14,1625
23203,с.,Драгиевци,GAB,GAB05,GAB05-10,3,8,5,1864,07,1626
23217,с.,Драгижево,VTR,VTR20,VTR20-03,3,6,4,1864,04,1627
23220,с.,Драгийци,VTR,VTR13,VTR13-00,3,8,6,1864,04,1628
23234,с.,Драгиново,PAZ,PAZ08,PAZ08-08,3,4,7,1864,12,1629
23251,с.,Драгичево,PER,PER32,PER32-07,3,5,7,1864,13,1630
23265,с.,Драгневци,VTR,VTR13,VTR13-00,3,8,6,1864,04,1631
23279,с.,Драгневци,GAB,GAB35,GAB35-04,3,8,6,1864,07,1632
23282,с.,Драговищица,KNL,KNL29,KNL29-17,3,6,6,1864,09,1633
23296,с.,Драговищица,SFO,SFO26,SFO26-06,3,5,6,1864,22,1634
23306,с.,Драгово,BGS,BGS09,BGS09-09,3,7,4,1864,02,1635
23323,с.,Драгодан,KNL,KNL27,KNL27-00,3,8,5,1864,09,1636
23337,с.,Драгоданово,SLV,SLV20,SLV20-15,3,6,3,1864,19,1637
23340,с.,Драгоево,SHU,SHU23,SHU23-01,3,6,3,1864,27,1638
23354,с.,Драгоил,SFO,SFO16,SFO16-00,3,8,7,1864,22,1639
23385,с.,Драгойново,PDV,PDV23,PDV23-00,3,7,3,1864,15,1640
23399,с.,Драгойчинци,KNL,KNL50,KNL50-00,3,8,8,1864,09,1641
23409,гр.,Драгоман,SFO,SFO16,SFO16-00,1,4,7,1864,22,1642
23412,с.,Драгомани,GAB,GAB05,GAB05-00,3,8,5,1864,07,1643
23426,с.,Драгомир,PDV,PDV33,PDV33-02,3,7,5,1864,15,1644
23431,с.,Драгомирово,VTR,VTR28,VTR28-07,3,6,2,1864,04,1645
23443,с.,Драгомирово,PER,PER36,PER36-00,3,8,7,1864,13,1646
24921,с.,Драгомъж,RAZ,RAZ14,RAZ14-08,3,7,4,1864,16,1647
23457,с.,Драгор,PAZ,PAZ19,PAZ19-10,3,5,4,1864,12,1648
23474,с.,Драготинци,SFO,SFO45,SFO45-00,3,8,6,1864,22,1649
23488,с.,Драгуш,BLG,BLG33,BLG33-00,3,8,7,1864,01,1650
23491,с.,Драгушиново,SFO,SFO39,SFO39-10,3,6,7,1864,22,1651
23501,с.,Дражево,JAM,JAM25,JAM25-10,3,6,3,1864,28,1652
23515,с.,Дражинци,VID,VID33,VID33-00,3,7,3,1864,05,1653
23529,с.,Драка,BGS,BGS06,BGS06-00,3,8,2,1864,02,1654
23532,с.,Драката,BLG,BLG49,BLG49-00,3,7,3,1864,01,1655
23546,с.,Дралфа,TGV,TGV35,TGV35-43,3,6,4,1864,25,1656
23557,с.,Драма,JAM,JAM25,JAM25-00,3,8,3,1864,28,1657
23563,с.,Дрангово,BLG,BLG33,BLG33-13,3,6,3,1864,01,1658
23577,с.,Дрангово,KRZ,KRZ14,KRZ14-13,3,5,5,1864,08,1659
23580,с.,Дрангово,PDV,PDV07,PDV07-18,3,7,4,1864,15,1660
23594,с.,Драндарите,GAB,GAB35,GAB35-00,3,8,5,1864,07,1661
23604,с.,Драчево,BGS,BGS06,BGS06-08,3,7,2,1864,02,1662
23618,с.,Драшан,VRC,VRC08,VRC08-00,3,7,5,1864,06,1663
23621,с.,Драшкова поляна,LOV,LOV02,LOV02-00,3,8,6,1864,10,1664
23635,с.,Дреатин,SFO,SFO16,SFO16-00,3,8,6,1864,22,1665
23649,с.,Дрен,PER,PER36,PER36-10,3,5,7,1864,13,1666
23652,с.,Дренково,BLG,BLG03,BLG03-00,3,8,7,1864,01,1667
